COD. ARTIC.;NOMBRE;STOCK;LISTA 1;LISTA 2;LISTA 3;LISTA 4;CATEGORIA
1055;"HDD WD 3.5"" PURPLE 4TB SATA 5400 64 MB";10,000;20536,43;19167,33;17798,24;16429,14;DISCO SATA Y USB
1056;FUENTE GIGABYTE 750W P750GM 80+ GOLD MODULAR;0,0000;22916,19;21388,44;19860,70;18332,95;FUENTE
1057;VIDEO ATI-ASUS DUAL RX 6600XT 8GB;20,000;121262,70;113178,52;105094,34;97010,16;PLACA DE VIDEO
1058;VIDEO ATI-MSI RADEON RX 5700 XT 8GB MECH OC;0,0000;100726,28;94011,19;87296,11;114156,45;PLACA DE VIDEO
1059;VIDEO ATI-ASUS DUAL RX 6700XT 12GB GAMING;0,0000;219055,20;203408,40;187761,60;156468,00;PLACA DE VIDEO
1060;"SOPORTE FIJO LED 14-42""";0,0000;2216,63;2086,24;1955,85;1695,07;SOPORTE PARA LED
1061;TRANSMISOR FM BLUETOOTH CARG7;0,0000;1383,18;1220,45;1057,72;1627,27;ARTICULOS VARIOS
1062;DRUM BROTHER DR 1060/1000/1050/1075 HL 1110;80,000;1456,36;1370,69;1285,02;1113,68;CARTUCHO TONER
1063;DISPLAY NOTEBOOK MOD. B101XTN01.1;0,0000;2817,75;2486,25;2154,75;3315,00;REPUESTOS
1064;MOTHER AM4 GIGABYTE B450M DS3H V2;20,000;15255,63;14238,59;13221,55;12204,50;MOTHERBOARD
1065;MICRO INTEL CORE I3 9100 3.6GHZ 1151v.2;0,0000;21514,35;20080,06;18645,77;24382,93;PROCESADOR
1066;TRIPODE PARA BAFLE CON SOMBRERO PROFESIONAL;10,000;5354,25;4997,30;4640,35;4283,40;PARLANTE PORTATIL
1067;"FUNDA 7"" CON TECLADO KELIX ROJA";20,000;860,57;782,34;586,76;977,93;ACCESORIO NOTEBOOK/TABLET
1069;TECLADO REDRAGON K530 DRACONIC BLACK MECANICO;10,000;11539,52;10770,21;10000,91;9231,61;TECLADO
1070;AURICULAR SONY MDR-ZX310A C/ MICRO NEGRO;10,000;4283,40;3997,84;3712,28;3426,72;AURICULAR
1071;BANDEJA FIJA GLC 002 P/ RACK FIJA LIVIANA 2U X 400;0,0000;3855,06;3598,06;3341,05;3084,05;SERVIDOR
1072;GABINETE SENTEY Z20 LITE RGB TEMPLADO S/FUENTE;40,000;12673,91;12673,91;12673,91;12673,91;GABINETE
1073;GABINETE AEROCOOL BIONIC-G-BK-V2 BLACK MID TOWER;0,0000;7432,23;6936,75;6441,27;5945,78;GABINETE
1074;GABINETE EVGA MID-TOWER DG-75 TEMPERED WINDOWS GAM;10,000;20536,43;19167,33;17798,24;16429,14;GABINETE
1075;GABINETE TT V250 MID-TOWER TG ARGB;10,000;14342,90;13039,00;13039,00;13039,00;GABINETE
1076;MEDIA POINTER GENIUS 100 WIRELESS;0,0000;1025,85;932,59;808,25;1243,46;MOUSE
1077;MOUSE GENIUS MICRO TRAVELER RUBY USB;0,0000;1440,81;1356,06;1101,80;1695,07;MOUSE
1078;MOUSE GENIUS MICRO TRAVELER WHITE USB;20,000;1440,81;1356,06;1101,80;1695,07;MOUSE
1079;MOUSE GENIUS MICRO TRAVELER SILVER USB;10,000;1440,81;1356,06;1101,80;1695,07;MOUSE
1080;MOUSE GENIUS NX-7000 AZUL WIRELESS;0,0000;1329,98;1251,74;1017,04;938,81;MOUSE
1081;MOUSE GENIUS NX 7000 RED WIRELESS;0,0000;1329,98;1251,74;1017,04;938,81;MOUSE
1082;MOUSE GENIUS NX 7000 WHITE WIRELESS;0,0000;1329,98;1251,74;1017,04;938,81;MOUSE
1083;TECLADO TT CHALLENGER PRIME 3 LUZ LED;60,000;4954,82;4954,82;4954,82;4954,82;TECLADO
1084;MODEM ROUTER TP-LINK TD-W8961N ADSL2 300MBPS WIFI;10,000;5476,38;5111,29;4746,20;4381,10;CONECTIVIDAD
1085;CARGADOR NOTEBOOK BANGHO ZERO 12V 2000 PIN FINO ;10,000;5867,55;5476,38;5085,21;4694,04;ACCESORIO NOTEBOOK/TABLET
1086;RAM KINGSTON DDR4 32GB 3200MHZ FURY BEAST BLACK;20,000;30315,68;28294,63;26273,59;24252,54;RAM
1087;GABINETE TT S100 TG NEGRO S/FUENTE;10,000;10040,03;9127,30;9127,30;9127,30;GABINETE
1088;SOPORTE PARA CELULAR AUTO FLEXIBLE ;40,000;886,65;834,50;782,34;678,03;ARTICULOS VARIOS
1089;"TPU 10"" DE SILICONA PARA TABLET";40,000;401,12;401,12;300,84;300,84;ACCESORIO NOTEBOOK/TABLET
1090;TONER ALTER. HP CF410 BLACK;30,000;2912,71;2741,38;2570,04;2227,37;CARTUCHO TONER
1091;TONER ALTER. HP CF411 CYAM;30,000;2912,71;2741,38;2570,04;2227,37;CARTUCHO TONER
1092;TONER ALTER. HP CF412 YELLOW;20,000;2912,71;2741,38;2570,04;2227,37;CARTUCHO TONER
1093;TONER ALTER. HP CF413 MAGENTA;30,000;2912,71;2741,38;2570,04;2227,37;CARTUCHO TONER
1094;CARTUCHO ALTER. HP 664 XL COLOR;170,000;3768,27;3546,61;3324,95;2881,62;CARTUCHO TINTA
1095;TINTA ALTER. EPSON 664 70ML NEGRO ;190,000;242,73;228,45;214,17;185,61;CARTUCHO TINTA
1096;TINTA ALTER. EPSON 100ML CYAN ;160,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1097;TINTA ALTER. EPSON 100ML MAGENTA ;140,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1098;TINTA ALTER. EPSON 100ML AMARILLO ;60,000;364,09;321,26;278,42;428,34;CARTUCHO TINTA
1099;TINTA ALTER. BROTHER 50ML AMARILLO ;100,000;291,27;274,14;257,00;222,74;CARTUCHO TINTA
1100;TINTA ALTER. BROTHER 50ML MAGENTA ;70,000;291,27;274,14;257,00;222,74;CARTUCHO TINTA
1101;TINTA ALTER. BROTHER 50ML CYAN ;80,000;291,27;274,14;257,00;222,74;CARTUCHO TINTA
1102;AURICULAR MANOS LIBRES MH-009;30,000;376,83;332,49;288,16;443,33;AURICULAR
1103;AURICULAR XTECH SOUND ART XTH-350OR NARANJA NIÑOS;40,000;1884,14;1773,30;1440,81;2216,63;AURICULAR
1105;AURICULAR LOGITECH INALAMBRICO G435 BLANCO;0,0000;13706,88;12793,09;11879,30;10965,50;AURICULAR
1106;PREAMPLIFICADOR BEHRINGER MIC800;0,0000;11779,35;10208,77;9423,48;15705,80;AURICULAR
1107;BLUETOOTH DUAL EMISOR TRANSMISOR REC BT 5.0 3.5;10,000;1174,81;1105,71;1036,60;898,39;PLACA DE AUDIO Y DATOS
1108;PARLANTE KANJI HARRISON BRONX;10,000;7039,05;6210,93;5382,81;8281,24;PARLANTE PORTATIL
1109;PARLANTE XTECH PORTATIL FLOYD C/ BLUETOOTH;10,000;3398,16;3198,27;2998,38;2598,60;PARLANTE PORTATIL
1110;PARLANTE XTECH MINI PORTATIL COMPAT C/BLUETOOTH NA;30,000;2669,99;2512,93;2355,87;2041,75;PARLANTE PORTATIL
1111;SILLA GAMER RIO TORO M3 NEGRA;10,000;49259,10;45975,16;42691,22;39407,28;ACCESORIO GAMER
1112;PARLANTE MTK K3546 BLUETOOTH PORTA CEL FM 8W;10,000;1687,70;1534,27;1329,69;1329,69;PARLANTE PORTATIL
1113;PARLANTE MTK FT701 KARAOKE PARTY BTS USB 10W;10,000;3309,21;3008,37;2607,24;2607,24;PARLANTE PORTATIL
1114;PARLANTE GTC SPG-126Z BLUETOOTH IMPER. AZUL;10,000;6310,88;5939,65;5568,42;4825,96;PARLANTE PORTATIL
1115;PARLANTE XTECH KIT 2.1 USB 12W XTS-375 NEGRO;0,0000;3640,89;3426,72;3212,55;2784,21;PARLANTE USB
1116;WIFI USB NEXXT LYNX 301 DE 300 MBPS;0,0000;1564,68;1460,37;1356,06;1251,74;CONECTIVIDAD
1117;PARLANTE XTECH MINI PORTATIL COMPAT C/BLUETOOTH AZ;10,000;2669,99;2512,93;2355,87;2041,75;PARLANTE PORTATIL
1118;PARLANTE GTC SPG-127N BLUETOOTH LINTERNA NEGRO;50,000;3640,89;3426,72;3212,55;2784,21;PARLANTE PORTATIL
1119;PARLANTE GTC DSP-659/MY223BT BLUETOOTH IMPER. GRIS;10,000;3883,62;3655,17;3426,72;2969,82;PARLANTE PORTATIL
1121;PILA NOGANET RECARGABLE AAx2  2700;0,0000;1699,08;1599,14;1299,30;1998,92;PILAS
1122;PILA RECARGABLE AAAx2 OQT663;30,000;1213,63;1142,24;1070,85;928,07;PILAS
1123;AURICULAR HYPERX GAMING CLOUD CORE 7.1;0,0000;13278,54;12393,30;11508,07;10622,83;AURICULAR
1124;CABLE HDMI 20 MTRS MALLADO;20,000;3989,93;3755,23;3520,53;3051,13;CABLE DE VIDEO
1125;"MONITOR REDRAGON JADE 27"" 165HZ GM3CC27";0,0000;85668,00;79956,80;74245,60;68534,40;MONITOR
1126;"MONITOR SAMSUNG 27"" CURVO F390";0,0000;55684,20;51971,92;48259,64;44547,36;MONITOR
1127;TECLADO TT ESPORTS NEPTUNE ELITE RGB;20,000;11995,88;11995,88;11995,88;11995,88;TECLADO
1128;PARLANTE GTC SPG-127A BLUETOOTH LINTERNA AMARILLO;20,000;3640,89;3426,72;3212,55;2784,21;PARLANTE PORTATIL
1130;AURICULAR TT ESPORTS G100 PULSE RGB;20,000;11136,84;10394,38;9651,93;8909,47;AURICULAR
1131;CABLE ADAPTADOR OTG TIPO C M/H 3.5 A CELULAR;180,000;288,16;271,21;254,26;220,36;CABLE DE AUDIO
1132;AURICULAR KLIP EXTREME KHS-633BK DEPORTIVO ATHLETI;0,0000;2835,98;2646,92;2457,85;2268,79;AURICULAR
1133;AURICULAR KLIP PULSE KHS-628WH BLANCO INAL;0,0000;4433,26;4172,48;3911,70;3390,14;AURICULAR
1134;AURICULAR XTECH SOUND ART XTH-350YL AMARILLO NIÑOS;10,000;1884,14;1773,30;1440,81;2216,63;AURICULAR
1135;PARLANTE LOGITECH Z607 5.1 SURROUND CON BT;10,000;22487,85;20988,66;19489,47;17990,28;PARLANTE USB
1136;MOTHER AM4 GIGABYTE A520M-H;0,0000;13690,95;12778,22;11865,49;10952,76;MOTHERBOARD
1137;MOTHER AM4 GIGABYTE GA-A320M-S2H ;100,000;12321,86;11500,40;10678,94;9857,48;MOTHERBOARD
1138;AURICULAR GTC TWS BLUETOOTH HSG-153;10,000;3640,89;3426,72;3212,55;2784,21;AURICULAR
1139;MINI PC Intel® NUC 10 - NUC10i3FNH ;0,0000;85668,00;79956,80;74245,60;68534,40;CPU COMPLETA
1140;MINI PC Intel® NUC 10 - NUC10i5FNHF 16GB RAM 1TB H;0,0000;101704,20;94923,92;88143,64;81363,36;CPU COMPLETA
1141;SMARTWACHT PCBOX SAFE PCB-RGPS001 ;40,000;1098,08;998,25;865,15;865,15;RELOJ SMARTWATCH
1142;SMARTWATCH HAXLY QUO 2.0 BLACK/WHITE;30,000;6063,14;5658,93;5254,72;4850,51;RELOJ SMARTWATCH
1143;SMARTWATCH HAXLY QUO 2.0 BLACK/RED;10,000;6063,14;5658,93;5254,72;4850,51;RELOJ SMARTWATCH
1144;PARLANTE KANJI DANCE;10,000;5097,25;4497,57;3897,89;5996,76;PARLANTE PORTATIL
1145;MONITOR LG LED 22 22MN430H-B HDMI (II) ;0,0000;35552,22;33182,07;30811,92;28441,78;MONITOR
1146;CADDY SEGUNDO DISCO NOTEBOOK 9,5 MM;20,000;1108,32;1043,12;977,93;847,54;REPUESTOS
1147;FLASHEO PS3;0,0000;1502,80;1326,00;1149,20;1768,00;SERVICIO TECNICO
1148;DRUM BROTHER DR 450/420;100,000;1699,08;1599,14;1299,30;1998,92;CARTUCHO TONER
1149;INSTALACION DE CCTV (DVR + CAMARAS);10,000;0,00;0,00;0,00;0,00;SERVICIO TECNICO
1150;HP INK TANK 115 C/ SISTEMA CONTINUO;40,000;21514,35;20080,06;18645,77;17211,48;IMPRESORA TINTA
1151;TONER ALTER. BROTHER TN660 2320/2345/2350/2370/238;30,000;1092,27;1028,02;963,77;835,26;CARTUCHO TONER
1152;OFFICE HOME AND BUSINESS 2019 ESD DIGITAL;0,0000;34267,20;34267,20;34267,20;31411,60;SOFTWARE
1153;PROYECTOR BENQ LH720 1080P CONFERENCE 4000L;0,0000;348026,25;324824,50;301622,75;278421,00;PROYECTOR
1154;CARGADOR NOTEBOOK AUTO 80W;10,000;382,88;348,07;301,67;301,67;ACCESORIO NOTEBOOK/TABLET
1155;CARGADOR NOTEBOOK ASUS MINI ORIGINAL 19v 2.1a Eee ;0,0000;3911,70;3390,14;3129,36;4433,26;ACCESORIO NOTEBOOK/TABLET
1156;MOUSE KLIP EXTREME FLEXOR KMW-750 ;20,000;3036,78;2858,15;2322,25;3572,69;MOUSE
1157;MOUSE KLIP EXTREME EVEREST KMW-390 3D VERTICAL;0,0000;2327,46;2190,55;1779,82;2738,19;MOUSE
1158;CABLE HDMI 1,5 M MALLADO;50,000;487,66;458,97;430,29;372,92;CABLE DE VIDEO
1159;MICRO AMD RYZEN 5 3600 AM4 4.2GHz TURBO 6 CORE;0,0000;41072,85;38334,66;35596,47;32858,28;PROCESADOR
1160;PIN DE CARGA LENOVO G40-30 G40-45 G40-70 G40-80;0,0000;5568,42;5197,19;4825,96;4454,74;REPUESTOS
1161;"RACK MURAL SOHO 12U500 12U 500MM 19"" PUERTA CRISTA";0,0000;28912,95;26985,42;25057,89;23130,36;SERVIDOR
1162;POXIRAN ;0,0000;698,78;635,25;550,55;847,00;ARTICULOS VARIOS
1163;MERCADO PAGO POINT SMART - LECTOR DE TARJETAS;90,000;4069,23;3797,95;3526,67;3255,38;ARTICULOS VARIOS
1164;EPSON L14150 MF A3 C/ SISTEMA CONTINUO;0,0000;149919,00;139924,40;129929,80;119935,20;IMPRESORA TINTA
1165;VIDEO GF-MSI 1030 2GB GD4 LP OC;10,000;28359,83;26469,17;24578,52;22687,86;PLACA DE VIDEO
1166;COOLER AMD AM3;10,000;1241,31;1095,28;949,24;1460,37;COOLER
1167;CARTUCHO ALTER. HP 664 XL NEGRO;380,000;3546,61;3337,98;3129,36;2712,11;CARTUCHO TINTA
1168;KIT 8 SWITCHES REDRAGON BLUE MSB8;0,0000;1070,85;999,46;928,07;856,68;TECLADO
1169;KIT 8 SWITCHES REDRAGON BROWN MSB8;0,0000;1070,85;999,46;928,07;856,68;TECLADO
1170;KIT 8 SWITCHES REDRAGON BLACK MSB8;0,0000;1070,85;999,46;928,07;856,68;TECLADO
1171;KIT 8 SWITCHES REDRAGON RED MSB8;0,0000;1070,85;999,46;928,07;856,68;TECLADO
1172;JOYSTICK GTC PS4 INALAMBRICO NEGRO;0,0000;6068,15;5711,20;5354,25;4640,35;ACCESORIO GAMER
1173;Escaner Scanner Empresarial Kodak Alaris E1025 50i;0,0000;69962,20;69962,20;69962,20;69962,20;IMPRESORA TINTA
1174;TONER ALTER. HP 80/505X;100,000;1699,08;1599,14;1499,19;1299,30;CARTUCHO TONER
1175;CARGADOR 2 EN 1 SAMSUNG;0,0000;573,72;516,34;430,29;717,15;PLOTTER
1176;COMBO LOGITECH MK270 (T Y M) INALAMBRICO;0,0000;3911,70;3650,92;3390,14;3129,36;TECLADO
1177;COMBO LOGITECH MK235 (T Y M) INALAMBRICO GRIS;0,0000;2933,78;2738,19;2542,61;2347,02;TECLADO
1178;ROUTER TP-LINK ARCHER C6U AC1200 DUAL BAND MIMO A ;50,000;7432,23;6936,75;6441,27;5945,78;CONECTIVIDAD
1179;MICRO INTEL CORE I7 10700 S1200 SCOMET LAKE 2.9GHZ;10,000;78234,00;73018,40;67802,80;62587,20;PROCESADOR
1181;FUENTE SENTEY 650W LNZ ZX650-LS;10,000;7424,56;6853,44;6282,32;6282,32;FUENTE
1182;ESTABILIZADOR FORZA FVR-1202A REG 1200VA/600W;0,0000;4711,74;4397,62;4083,51;3769,39;ESTABILIZADOR/UPS
1183;HP LASERJET PRO M404;0,0000;63891,10;63891,10;63891,10;63891,10;IMPRESORA LASER
1184;FUENTE SEASONIC 850 W REAL FOCUS GX-850 80+ GOLD;0,0000;46117,94;43405,12;35266,66;54256,40;FUENTE
1185;CARGADOR SEISA AUTO 3.6A 2 PUERTOS METALICO USB C/;10,000;1994,97;1877,62;1760,27;1525,56;PLOTTER
1186;CARGADOR NOTEBOOK UNIVERSAL 120W 9 FICHA HP;0,0000;2216,63;2086,24;1955,85;1695,07;ACCESORIO NOTEBOOK/TABLET
1187;HUB USB X4 PUERTOS CON SWITCH Y ENTRADA FUENTE;40,000;908,82;855,36;801,90;694,98;CABLE DE DATOS
1188;PAPEL FOTO GLOSSY A4 210G 20 H REDCORE;10,000;485,45;428,34;371,23;571,12;ARTICULOS DE LIBRERIA
1189;MOUSE GENIUS NX-7000 BLACK WIRELESS  ;10,000;1329,98;1251,74;1173,51;1017,04;MOUSE
1190;CONTENIDOS MULTIMEDIA;10,000;0,00;0,00;0,00;0,00;SERVICIO TECNICO
1191;BROTHER HL-L2320D LASER MONO;0,0000;29337,75;27381,90;25426,05;23470,20;IMPRESORA LASER
1192;CARTUCHO HP 954XL MAGENTA;0,0000;9309,85;8214,57;7119,29;10952,76;CARTUCHO TINTA
1193;LEXMARK LASER MULTIFUNCION  MX611DHE;0,0000;59967,60;55969,76;51971,92;79956,80;IMPRESORA LASER
1194;"NB BANGHO MAX 15"" L5 I5 8GB SSD 240GB";0,0000;117351,00;109527,60;101704,20;93880,80;NOTEBOOK
1195;CARTUCHO HP 728 300ML T730 T830;0,0000;11215,75;10055,50;9282,00;13149,50;CARTUCHO TINTA
1196;FUENTE CROMAX 500W KC-DDA-500;150,000;3105,47;2898,43;2691,40;2484,37;FUENTE
1197;FUENTE CROMAX 600W KC-DDA-600;40,000;3426,72;3198,27;2969,82;2741,38;FUENTE
1198;PENDRIVE 32GB SANDISK CRUZE FIT;0,0000;1525,56;1423,86;1322,15;1220,45;PENDRIVE
1200;MOUSE GENIUS DX-110 USB AZUL;0,0000;664,99;625,87;508,52;469,40;MOUSE
1201;MOUSE GENIUS NX-7000 GREEN WIRELESS  ;0,0000;1329,98;1251,74;1017,04;938,81;MOUSE
1202;CONVERSOR DE AUDIO OPTICO A RCA;0,0000;2216,63;2086,24;1955,85;1695,07;ARTICULOS VARIOS
1203;CABLE HDMI 15 MTRS MALLADO;20,000;3103,28;2920,74;2738,19;2373,10;CABLE DE VIDEO
1204;PAD REDRAGON PAD P016 PISCES;0,0000;1499,19;1399,24;1299,30;1199,35;PAD PARA MOUSE
1205;UPS FORZA NT502A INTERACTIVE 500VA/250W 4 IRAM;0,0000;8996,91;8397,12;7797,32;7197,53;ESTABILIZADOR/UPS
1206;REFLECTOR LED 100W 220V IP66;0,0000;1343,13;1185,11;1027,10;1580,15;LED
1207;REFLECTOR LED RGB 50W 220V EXTERIOR 16 COLORES;0,0000;2209,12;1949,22;1689,32;2598,96;LED
1208;EPSON L1800 INKJET COLOR A3 ECOTANK ;0,0000;156468,00;146036,80;135605,60;125174,40;IMPRESORA TINTA
1209;MOTHER 1200 ASUS PRIME B560M-A;50,000;22492,28;20992,79;19493,31;17993,82;MOTHERBOARD
1210;RED LAN PCI TP-LINK TF-3269DL 10/100/1000;70,000;546,98;497,25;430,95;663,00;CONECTIVIDAD
1211;UPS TRV 650 NEO 4 TOMAS 4X220V + USB + SOFT;10,000;12713,03;11865,49;11017,96;10170,42;ESTABILIZADOR/UPS
1212;MOTHER AM4 ASUS PRIME B550M-A AC WIFI;10,000;25426,05;23730,98;22035,91;20340,84;MOTHERBOARD
1213;MOTHER AMD GIGABYTE + MICRO E2500N;10,000;9779,25;9127,30;8475,35;7823,40;MOTHERBOARD
1217;NB GIGABYTE AERO15 Oled KD i7-3060-16DR4-512;0,0000;469404,00;438110,40;406816,80;375523,20;NOTEBOOK
1218;OFFICE PROFESIONAL 2019 ESD DIGITAL;0,0000;66821,04;66821,04;66821,04;61252,62;SOFTWARE
1219;AURICULAR REDRAGON SOPORTE HA300 SCEPTER PRO ;0,0000;4925,91;4597,52;4269,12;3940,73;AURICULAR
1220;MICRO AMD ATHLON 3000G 35 AM4 C/RADEON VEGA 3;0,0000;21188,38;16950,70;15255,63;12713,03;PROCESADOR
1221;BLUETOOTH USB C/ CONTROL DE VOLUMEN PARA CONECTAR;10,000;464,10;417,69;348,07;580,13;PLACA DE AUDIO Y DATOS
1222;CABLE PS4 ADAPTADOR AUDIO Y MICROFONO 3.5 ;30,000;354,66;333,80;312,94;271,21;ACCESORIO GAMER
1223;CABLE EXTENCION USB M/H 1M REFORZADO;0,0000;260,78;234,70;195,59;325,98;CABLE DE DATOS
1224;FICHA MINI OTG V8 A USB;20,000;177,33;166,90;156,47;135,61;ARTICULOS VARIOS
1225;"MONITOR REDRAGON EMERALD 27"" GM270F165";10,000;80742,09;75359,28;69976,48;64593,67;MONITOR
1226;FLASH LED BLANCO 9748;0,0000;2881,62;2542,61;2203,59;3390,14;ARTICULOS VARIOS
1227;AURICULAR AKG SAMSUNG S8/10+;80,000;531,99;500,70;469,40;406,82;AURICULAR
1228;CABLE GTC USB A MICRO USB CARGA RAPIDA 3.0;150,000;364,09;342,67;321,26;278,42;CABLE DE DATOS
1229;"TPU TABLET 7"" BIGEAR COLORES DINAX";10,000;886,65;797,99;664,99;1108,32;ACCESORIO NOTEBOOK/TABLET
1230;"MON SAMSUNG 24"" GAMER G50 CURVO  ";0,0000;53542,50;49973,00;46403,50;42834,00;MONITOR
1231;TONER ALTER. XEROX 3020/3025 ;0,0000;1456,36;1370,69;1285,02;1113,68;CARTUCHO TONER
1232;MOTHER AM4 ASUS PRIME A520M-A II;10,000;15842,39;14786,23;13730,07;12673,91;MOTHERBOARD
1233;AURICULAR REDRAGON H220 THEMIS 2;0,0000;3426,72;3198,27;2969,82;2741,38;AURICULAR
1234;PAD REDRAGON P011 ORION RGB;0,0000;5354,25;4997,30;4640,35;4283,40;AURICULAR
1235;COMBO REDRAGON M601 + P006 MOUSE + MOUSEPAD;20,000;3129,36;2920,74;2712,11;2503,49;TECLADO
1236;CONVERSOR HDMI A RCA VIDEO ;0,0000;1839,80;1623,36;1406,91;2164,47;CABLE DE VIDEO
1237;"NB IDEAPAD 3 15"" I5-1035G4 4GB 256SSD";0,0000;140821,20;131433,12;122045,04;112656,96;NOTEBOOK
1238;"NB BANGHO MAX 14"" L4 I1 CELERON 4GB SSD 120GB W11H";60,000;53785,88;50200,15;46614,43;43028,70;NOTEBOOK
1239;TIRA LED RGB, 5M, EFECTOS, EXTERIOR INTELIGENTE;0,0000;920,47;812,18;703,89;1082,90;LED
1240;TONER PANTUM P2200/2500/2600 SERIES;0,0000;7354,60;6489,35;5624,10;8652,47;CARTUCHO TONER
1241;CARGADOR ONLY AUTO 2A TIPO FRANJA COLOR;0,0000;391,17;352,05;293,38;488,96;PLOTTER
1242;CABLE USB V8 1M CARGA RAPIDA 5A ULTRA ;20,000;664,99;625,87;586,76;508,52;CABLE DE DATOS
1243;MICRO INTEL CORE I9-10900KF 1200 SIN COOLER;0,0000;95836,65;89447,54;83058,43;76669,32;PROCESADOR
1244;IMPRESORA EPSON LX-350 MATRICIAL;0,0000;44984,55;41985,58;38986,61;35987,64;IMPRESORA MATRIZ DE PUNTO
1245;"SSD KINGSTON 2.5"" 480GB A400";0,0000;9779,25;9127,30;8475,35;7823,40;DISCO SATA Y USB
1247;"FUNDA MAXSER 15/16"" NEOPRENE";710,000;1941,81;1827,58;1713,36;1484,91;ACCESORIO NOTEBOOK/TABLET
1248;"SSD KINGSTON 2.5"" 960GB A400";10,000;19949,67;18619,69;17289,71;15959,74;DISCO SATA Y USB
1249;PENDRIVE 16GB SANDISK 3.0 ULTRA FIT;0,0000;1213,63;1142,24;928,07;1427,80;PENDRIVE
1250;AURICULAR GENIUS HS-04SU C/MICROFONO;0,0000;3276,80;3084,05;2505,79;3855,06;AURICULAR
1251;AURICULAR KLIP XTREME HS-215 NEGRO NEATBUDS C/M;0,0000;1808,31;1595,57;1382,82;2127,42;AURICULAR
1252;MOUSE GENIUS NX-7015 PLATEADO WIRELESS;0,0000;1950,63;1835,89;1491,66;2294,86;MOUSE
1253;VIDEO ATI-GIGABYTE RADEON RX 570 8GB GAMING ;0,0000;45962,48;42898,31;36769,98;52090,81;PLACA DE VIDEO
1254;ROUTER NEXXT NEBULA 300 PLUS DE 300 MBPS;30,000;1760,27;1642,91;1525,56;1408,21;CONECTIVIDAD
1255;AURICULAR GENIUS HS-300N C/MICROFONO;10,000;1577,72;1484,91;1392,11;1206,49;AURICULAR
1256;AURICULAR GENIUS HS-400A GREEN C/MICROFONO;10,000;2912,71;2741,38;2227,37;3426,72;AURICULAR
1257;PLOTTER HP T120 DESIGNJET WIFI 61CM;0,0000;176026,50;152556,30;140821,20;234702,00;PLOTTER
1258;SOBRE DVD;1,000,000;1,13;0,99;0,86;1,33;CD - DVD
1259;CABLE EXTENCION USB 5M REFORZADO C/FILTRO;0,0000;417,25;375,52;312,94;521,56;CABLE DE DATOS
1260;CABLE IMPRESORA GTC USB 2.0 1.8M;270,000;242,73;228,45;214,17;185,61;PLOTTER
1261;TONER ALTER. HP CF228A ;20,000;6068,15;5711,20;5354,25;4640,35;CARTUCHO TONER
1262;TONER ALTER. HP CF230A M203DN/MFP M227;170,000;1699,08;1599,14;1499,19;1299,30;CARTUCHO TONER
1263;TONER ALTER. HP CF219A ;20,000;8495,41;7995,68;7495,95;6496,49;CARTUCHO TONER
1264;LECTOR HONEYWELL MK9540 USB 1D BLACK C/BASE;0,0000;18580,58;17341,87;16103,17;14864,46;ARTICULOS VARIOS
1265;HDD SEAGATE USB 5TB PLUS NEGRO;0,0000;24643,71;21357,88;19714,97;27929,54;DISCO SATA Y USB
1266;CAMARA NIKON B500 COOLPIX;0,0000;74245,60;74245,60;74245,60;114224,00;ARTICULOS VARIOS
1267;GABINETE CCTV 45x45x15;10,000;11735,10;10952,76;10170,42;9388,08;CONECTIVIDAD
1268;CAMARA IP LOOSAFE LS-G3-X SOLAR CAMERA 2 BATTERIES;0,0000;18846,96;17590,50;16334,03;15077,57;SEGURIDAD
1269;GABINETE AEROCOOL PLAYA + 2 FANS RGB;100,000;12713,03;11865,49;11017,96;10170,42;GABINETE
1270;TONER RICOH SP3500/3510/3400/3405 ;0,0000;4611,79;4069,23;3526,67;5425,64;CARTUCHO TONER
1271;Toner alt. Sp377 Sfnwx 6400 Alternativo 377;0,0000;2855,60;2855,60;2855,60;2855,60;CARTUCHO TONER
1272;UNIDAD DE IMAGEN RICOH P/ MP402/ SP4520DN;0,0000;20631,71;18204,45;15777,19;24272,60;CARTUCHO TONER
1273;TONER RICOH P/ MP401-402-SP4520;0,0000;5582,70;4925,91;4269,12;6567,88;CARTUCHO TONER
1274;MOTHER FM2+ GIGABYTE GA-F2A68HM-H;150,000;14342,90;13039,00;12387,05;11735,10;MOTHERBOARD
1275;"HDD TOSHIBA 2.5"" 1TB 5400RPM 128MB 7MM";0,0000;8801,33;8214,57;7627,82;9974,84;DISCO SATA Y USB
1276;LEXMARK LASER MONO MS821;0,0000;78234,00;78234,00;78234,00;78234,00;IMPRESORA LASER
1277;BOTELLA EPSON 544 AMARILLO P/ L3110;80,000;1841,86;1719,07;1596,28;1473,49;CARTUCHO TINTA
1278;BOTELLA EPSON 544 CIAN P/ L3110;60,000;1841,86;1719,07;1596,28;1473,49;CARTUCHO TINTA
1279;BOTELLA EPSON 544 MAGENTA P/ L3110;110,000;1841,86;1719,07;1596,28;1473,49;CARTUCHO TINTA
1280;BOTELLA EPSON 544 NEGRO P/ L3110;190,000;1841,86;1719,07;1596,28;1473,49;CARTUCHO TINTA
